"","customerID","Prediction"
"3385","4585-HETAI","Churn"
"3386","7526-BEZQB","Churn"
"3387","1474-JUWSM","Not_Churn"
"3388","3530-CRZSB","Not_Churn"
"3389","8498-XXGWA","Not_Churn"
"3390","9617-INGJY","Churn"
"3391","0621-TSSMU","Not_Churn"
"3392","7234-KMNRQ","Not_Churn"
"3393","7636-PEPNS","Not_Churn"
"3394","4683-WYDOU","Churn"
"3395","9052-DHNKM","Not_Churn"
"3396","6794-HKIAJ","Not_Churn"
"3397","5578-NKCXI","Not_Churn"
"3398","1642-HMARX","Not_Churn"
"3399","3096-WPXBT","Not_Churn"
"3400","8434-PNQZX","Not_Churn"
"3401","5950-AAAGJ","Not_Churn"
"3402","4299-OPXEJ","Not_Churn"
"3403","4951-UKAAQ","Churn"
"3404","9618-LFJRU","Not_Churn"
"3405","6693-DJWTY","Not_Churn"
"3406","0744-GKNGE","Not_Churn"
"3407","6447-EGDIV","Not_Churn"
"3408","1167-OYZJF","Not_Churn"
"3409","2108-YKQTY","Churn"
"3410","4806-DXQCE","Not_Churn"
"3411","4918-QLLIW","Churn"
"3412","7056-IMHCC","Churn"
"3413","4854-SSLTN","Not_Churn"
"3414","5294-DMSFH","Churn"
"3415","4837-PZTIC","Not_Churn"
"3416","1625-JAIIY","Not_Churn"
"3417","0603-OLQDC","Not_Churn"
"3418","3272-VUHPV","Not_Churn"
"3419","4176-FXYBO","Churn"
"3420","1063-DHQJF","Not_Churn"
"3421","8663-UPDGF","Not_Churn"
"3422","6719-FGEDO","Not_Churn"
"3423","1837-YQUCE","Not_Churn"
"3424","2947-DOMLJ","Not_Churn"
"3425","4112-LUEIZ","Churn"
"3426","0369-ZGOVK","Churn"
"3427","4510-HIMLV","Churn"
"3428","9919-KNPOO","Churn"
"3429","8749-JMNKX","Churn"
"3430","7872-BAAZR","Not_Churn"
"3431","9391-LMANN","Not_Churn"
"3432","2430-USGXP","Churn"
"3433","8174-TBVCF","Not_Churn"
"3434","1698-XFZCI","Churn"
"3435","1877-HKBQX","Not_Churn"
"3436","4450-DLLMH","Churn"
"3437","0428-AXXLJ","Not_Churn"
"3438","2746-DIJLO","Not_Churn"
"3439","5955-ERIHD","Not_Churn"
"3440","0917-EZOLA","Not_Churn"
"3441","3508-VLHCZ","Not_Churn"
"3442","4086-ATNFV","Not_Churn"
"3443","0468-YRPXN","Churn"
"3444","5996-NRVXR","Not_Churn"
"3445","3739-YBWAB","Not_Churn"
"3446","7047-FWEYA","Churn"
"3447","2000-MPKCA","Churn"
"3448","9762-YAQAA","Not_Churn"
"3449","5949-EBSQK","Not_Churn"
"3450","5473-KHBPS","Not_Churn"
"3451","0100-DUVFC","Not_Churn"
"3452","5397-TUPSH","Not_Churn"
"3453","8950-MTZNV","Churn"
"3454","0326-VDYXE","Not_Churn"
"3455","6773-LQTVT","Churn"
"3456","7274-RTAPZ","Churn"
"3457","0436-TWFFZ","Not_Churn"
"3458","8566-YPRGL","Churn"
"3459","0311-UNPFF","Churn"
"3460","6609-MXJHJ","Not_Churn"
"3461","2669-OIDSD","Not_Churn"
"3462","8400-WZICQ","Not_Churn"
"3463","3834-XUIFC","Churn"
"3464","9576-SYUHJ","Churn"
"3465","0410-IPFTY","Churn"
"3466","2831-EBWRN","Churn"
"3467","9430-NKQLY","Not_Churn"
"3468","8414-MYSHR","Churn"
"3469","0247-SLUJI","Churn"
"3470","9402-ORRAH","Churn"
"3471","6483-OATDN","Not_Churn"
"3472","1293-HHSHJ","Not_Churn"
"3473","4840-ORQXB","Churn"
"3474","7599-FKVXZ","Churn"
"3475","3982-DQLUS","Not_Churn"
"3476","8610-ZIKJJ","Not_Churn"
"3477","3756-VNWDH","Not_Churn"
"3478","7801-KICAO","Churn"
"3479","7673-LPRNY","Not_Churn"
"3480","8229-TNIQA","Churn"
"3481","6060-QBMGV","Not_Churn"
"3482","7339-POGZN","Churn"
"3483","2828-SLQPF","Churn"
"3484","4465-VDKIQ","Churn"
"3485","2921-XWDJH","Churn"
"3486","6221-AVQYL","Churn"
"3487","2558-BUOZZ","Not_Churn"
"3488","9257-AZMTZ","Not_Churn"
"3489","0003-MKNFE","Not_Churn"
"3490","0975-UYDTX","Churn"
"3491","7743-EXURX","Churn"
"3492","4682-BLBUC","Not_Churn"
"3493","0975-VOOVL","Not_Churn"
"3494","5968-VXZLG","Churn"
"3495","5569-KGJHX","Churn"
"3496","4988-IQIGL","Churn"
"3497","5201-FRKKS","Churn"
"3498","9799-CAYJJ","Churn"
"3499","7730-IUTDZ","Churn"
"3500","0426-TIRNE","Churn"
"3501","5443-SCMKX","Not_Churn"
"3502","8295-KMENE","Not_Churn"
"3503","6738-ISCBM","Not_Churn"
"3504","9821-BESNZ","Churn"
"3505","3678-MNGZX","Not_Churn"
"3506","1335-NTIUC","Churn"
"3507","2916-BQZLN","Churn"
"3508","4558-CGYCZ","Not_Churn"
"3509","2368-GAKKQ","Not_Churn"
"3510","8710-YGLWG","Churn"
"3511","3199-XGZCY","Not_Churn"
"3512","3785-KTYSH","Not_Churn"
"3513","6814-ZPWFQ","Not_Churn"
"3514","4063-EIKNQ","Not_Churn"
"3515","6993-YCOBK","Not_Churn"
"3516","5206-HPJKM","Churn"
"3517","7587-RZNME","Churn"
"3518","0748-RDGGM","Not_Churn"
"3519","8393-JMVMB","Churn"
"3520","5019-GQVCR","Churn"
"3521","6036-TTFYU","Not_Churn"
"3522","2550-AEVRU","Not_Churn"
"3523","0969-RGKCU","Not_Churn"
"3524","0378-CJKPV","Not_Churn"
"3525","4706-AXVKM","Churn"
"3526","5889-JTMUL","Churn"
"3527","9026-RNUJS","Churn"
"3528","3746-EUBYR","Churn"
"3529","2332-EFBJY","Not_Churn"
"3530","2880-FPNAE","Churn"
"3531","1703-MGIAB","Churn"
"3532","4311-QTTAI","Not_Churn"
"3533","9474-PHLYD","Not_Churn"
"3534","4318-RAJVY","Not_Churn"
"3535","2165-VOEGB","Not_Churn"
"3536","3612-YUNGG","Not_Churn"
"3537","2254-DLXRI","Churn"
"3538","5062-CJJKH","Not_Churn"
"3539","9028-LIHRP","Not_Churn"
"3540","2219-MVUSO","Churn"
"3541","1053-MXTTK","Not_Churn"
"3542","1530-ZTDOZ","Not_Churn"
"3543","1301-LOPVR","Not_Churn"
"3544","0853-TWRVK","Not_Churn"
"3545","8914-RBTSB","Churn"
"3546","6212-ATMLK","Churn"
"3547","8200-LGKSR","Not_Churn"
"3548","1568-BEKZM","Not_Churn"
"3549","0670-ANMUU","Not_Churn"
"3550","6897-RWMUB","Not_Churn"
"3551","0963-ZBDRN","Churn"
"3552","7594-RQHXR","Churn"
"3553","6999-CHVCF","Not_Churn"
"3554","6134-KWTBV","Not_Churn"
"3555","1077-HUUJM","Churn"
"3556","6331-EWIEB","Churn"
"3557","0895-LNKRC","Not_Churn"
"3558","2045-BMBTJ","Churn"
"3559","8417-GSODA","Not_Churn"
"3560","5171-EPLKN","Not_Churn"
"3561","4452-QIIEB","Not_Churn"
"3562","5998-VVEJY","Churn"
"3563","1624-NALOJ","Churn"
"3564","6741-EGCBI","Churn"
"3565","7820-ZYGNY","Not_Churn"
"3566","4317-VTEOA","Churn"
"3567","9677-AVKED","Not_Churn"
"3568","1670-SVOWZ","Churn"
"3569","2227-JRSJX","Churn"
"3570","9847-HNVGP","Not_Churn"
"3571","6696-YDAYZ","Not_Churn"
"3572","8980-WQFWL","Churn"
"3573","1730-ZMAME","Churn"
"3574","6506-EYCNH","Not_Churn"
"3575","4634-JLRJT","Churn"
"3576","9501-UKKNL","Churn"
"3577","2560-QTSBS","Not_Churn"
"3578","7541-YLXCL","Not_Churn"
"3579","4795-WRNVT","Not_Churn"
"3580","6080-TCMYC","Churn"
"3581","0260-ZDLGK","Not_Churn"
"3582","7860-UXCRM","Not_Churn"
"3583","6357-JJPQT","Churn"
"3584","2292-XQWSV","Churn"
"3585","9552-TGUZV","Churn"
"3586","5913-INRQV","Not_Churn"
"3587","8722-NGNBH","Churn"
"3588","6210-KBBPI","Churn"
"3589","9643-YBLUR","Not_Churn"
"3590","8734-FNWVH","Not_Churn"
"3591","9447-YPTBX","Not_Churn"
"3592","0133-BMFZO","Churn"
"3593","6128-CZOMY","Churn"
"3594","9540-JYROE","Churn"
"3595","9026-LHEVG","Not_Churn"
"3596","2260-USTRB","Churn"
"3597","3656-TKRVZ","Churn"
"3598","7011-CVEUC","Churn"
"3599","6185-TASNN","Churn"
"3600","7925-PNRGI","Not_Churn"
"3601","8623-TMRBY","Churn"
"3602","1552-CZCLL","Not_Churn"
"3603","3038-PQIUY","Not_Churn"
"3604","1501-SGHBW","Churn"
"3605","9313-CDOGY","Not_Churn"
"3606","8148-BPLZQ","Not_Churn"
"3607","2623-DRYAM","Not_Churn"
"3608","9987-LUTYD","Not_Churn"
"3609","3208-YPIOE","Churn"
"3610","4488-KQFDT","Churn"
"3611","2612-RANWT","Churn"
"3612","5693-PIPCS","Not_Churn"
"3613","0491-KAPQG","Churn"
"3614","1925-LFCZZ","Not_Churn"
"3615","8039-EQPIM","Not_Churn"
"3616","6900-PXRMS","Churn"
"3617","8707-RMEZH","Churn"
"3618","3346-BRMIS","Churn"
"3619","3209-ZPKFI","Not_Churn"
"3620","6479-VDGRK","Not_Churn"
"3621","9373-WSLOY","Not_Churn"
"3622","2933-FILNV","Churn"
"3623","3569-JFODW","Not_Churn"
"3624","9819-FBNSV","Churn"
"3625","9544-PYPSJ","Churn"
"3626","1591-XWLGB","Not_Churn"
"3627","0396-UKGAI","Not_Churn"
"3628","3243-ZHOHY","Not_Churn"
"3629","5186-EJEGL","Churn"
"3630","7527-QNRUS","Not_Churn"
"3631","9986-BONCE","Not_Churn"
"3632","2722-JMONI","Churn"
"3633","2203-GHNWN","Not_Churn"
"3634","3878-AVSOQ","Churn"
"3635","3258-SYSWS","Not_Churn"
"3636","5296-PSYVW","Not_Churn"
"3637","6319-QSUSR","Churn"
"3638","4083-EUGRJ","Not_Churn"
"3639","7579-OOPEC","Churn"
"3640","0512-FLFDW","Churn"
"3641","1771-OADNZ","Churn"
"3642","0487-CRLZF","Not_Churn"
"3643","2107-FBPTK","Churn"
"3644","9451-WLYRI","Not_Churn"
"3645","8219-VYBVI","Not_Churn"
"3646","1991-VOPLL","Not_Churn"
"3647","9738-QLWTP","Not_Churn"
"3648","1016-DJTSV","Churn"
"3649","9419-IPPBE","Not_Churn"
"3650","0174-QRVVY","Not_Churn"
"3651","5699-BNCAS","Not_Churn"
"3652","2900-PHPLN","Not_Churn"
"3653","0612-RTZZA","Churn"
"3654","8106-GWQOK","Not_Churn"
"3655","8751-EDEKA","Churn"
"3656","6878-GGDWG","Churn"
"3657","4039-PIMHX","Not_Churn"
"3658","8450-LUGUK","Not_Churn"
"3659","3604-WLABM","Churn"
"3660","0795-GMVQO","Not_Churn"
"3661","2259-OUUSZ","Not_Churn"
"3662","1142-IHLOO","Not_Churn"
"3663","6410-LEFEN","Churn"
"3664","4633-MKHYU","Churn"
"3665","6257-RJOHI","Churn"
"3666","1545-JFUML","Not_Churn"
"3667","3194-ORPIK","Not_Churn"
"3668","7826-VVKWT","Churn"
"3669","1353-GHZOS","Not_Churn"
"3670","2587-EKXTS","Churn"
"3671","5442-BXVND","Not_Churn"
"3672","8816-VXNZD","Churn"
"3673","9378-FXTIZ","Not_Churn"
"3674","1723-HKXJQ","Churn"
"3675","7825-GKXMW","Churn"
"3676","9753-OYLBX","Churn"
"3677","2364-UFROM","Not_Churn"
"3678","6656-JWRQX","Churn"
"3679","6473-ULUHT","Not_Churn"
"3680","1240-KNSEZ","Churn"
"3681","0836-SEYLU","Churn"
"3682","4433-JCGCG","Churn"
"3683","3716-BDVDB","Churn"
"3684","7688-AWMDX","Not_Churn"
"3685","2842-BCQGE","Churn"
"3686","7244-QWYHG","Not_Churn"
"3687","5899-MQZZL","Churn"
"3688","6849-OYAMU","Churn"
"3689","5312-UXESG","Churn"
"3690","9488-HGMJH","Churn"
"3691","6038-GCYEC","Not_Churn"
"3692","2150-WLKUW","Not_Churn"
"3693","7159-FVYPK","Churn"
"3694","7032-LMBHI","Not_Churn"
"3695","1150-WFARN","Not_Churn"
"3696","6088-BXMRG","Churn"
"3697","3144-AUDBS","Churn"
"3698","4821-SJHJV","Churn"
"3699","7346-MEDWM","Not_Churn"
"3700","1137-DGOWI","Not_Churn"
"3701","5616-PRTNT","Not_Churn"
"3702","3812-LRZIR","Not_Churn"
"3703","4818-QIUFN","Churn"
"3704","9483-GCPWE","Not_Churn"
"3705","4227-OJHAL","Not_Churn"
"3706","9220-CXRSC","Not_Churn"
"3707","4993-JCRGJ","Not_Churn"
"3708","9537-JALFH","Not_Churn"
"3709","6698-OXETB","Not_Churn"
"3710","2103-ZRXFN","Churn"
"3711","3724-BSCVH","Not_Churn"
"3712","4877-TSOFF","Not_Churn"
"3713","9209-NWPGU","Not_Churn"
"3714","6961-VCPMC","Churn"
"3715","7306-YDSOI","Not_Churn"
"3716","5288-AHOUP","Churn"
"3717","6688-UZPWD","Churn"
"3718","0655-YDGFJ","Not_Churn"
"3719","8468-EHYJA","Churn"
"3720","6823-SIDFQ","Not_Churn"
"3721","1097-FSPVW","Not_Churn"
"3722","2839-RFSQE","Not_Churn"
"3723","8328-SKJNO","Not_Churn"
"3724","7010-ZMVBF","Not_Churn"
"3725","5201-CBWYG","Not_Churn"
"3726","0968-GSIKN","Churn"
"3727","1965-DDBWU","Churn"
"3728","9057-SIHCH","Churn"
"3729","6352-GIGGQ","Not_Churn"
"3730","3635-QQRQD","Not_Churn"
"3731","6771-XWBDM","Churn"
"3732","2897-DOVND","Churn"
"3733","3082-YVEKW","Not_Churn"
"3734","0191-EQUUH","Not_Churn"
"3735","7134-HBPBS","Not_Churn"
"3736","3489-HHPFY","Churn"
"3737","2926-JEJJC","Not_Churn"
"3738","8601-QACRS","Churn"
"3739","4950-BDEUX","Not_Churn"
"3740","5789-LDFXO","Not_Churn"
"3741","0508-OOLTO","Churn"
"3742","2984-TBYKU","Not_Churn"
"3743","9822-WMWVG","Churn"
"3744","2391-SOORI","Churn"
"3745","9040-KZVWO","Not_Churn"
"3746","2645-QTLMB","Churn"
"3747","4806-HIPDW","Churn"
"3748","1548-ARAGG","Churn"
"3749","6339-RZCBJ","Not_Churn"
"3750","4424-TKOPW","Churn"
"3751","4415-WNGVR","Not_Churn"
"3752","2522-AHJXR","Not_Churn"
"3753","0412-UCCNP","Not_Churn"
"3754","1816-FLZDK","Not_Churn"
"3755","7096-UCLNH","Not_Churn"
"3756","8443-ZRDBZ","Churn"
"3757","9136-ALYBR","Churn"
"3758","4615-PIVVU","Not_Churn"
"3759","8885-QSQBX","Churn"
"3760","7479-NITWS","Churn"
"3761","8617-ENBDS","Churn"
"3762","9385-NXKDA","Not_Churn"
"3763","0430-IHCDJ","Churn"
"3764","2959-MJHIC","Churn"
"3765","6674-KVJHG","Not_Churn"
"3766","1814-DKOLC","Not_Churn"
"3767","4201-JMNGR","Churn"
"3768","9351-HXDMR","Not_Churn"
"3769","3537-HPKQT","Churn"
"3770","2129-ALKBS","Not_Churn"
"3771","5821-MMEIL","Not_Churn"
"3772","5960-WPXQM","Churn"
"3773","0684-AOSIH","Churn"
"3774","8260-NGFNY","Not_Churn"
"3775","1309-XGFSN","Not_Churn"
"3776","1866-RZZQS","Churn"
"3777","6968-URWQU","Not_Churn"
"3778","4742-TXUEX","Not_Churn"
"3779","9631-XEYKE","Churn"
"3780","8631-NBHFZ","Not_Churn"
"3781","1335-MXCSE","Not_Churn"
"3782","8873-TMKGR","Not_Churn"
"3783","8800-JOOCF","Churn"
"3784","1469-LBJQJ","Churn"
"3785","4958-XCBDQ","Churn"
"3786","8337-UPOAQ","Churn"
"3787","0064-YIJGF","Churn"
"3788","2386-OWURY","Churn"
"3789","1725-IQNIY","Not_Churn"
"3790","0310-VQXAM","Churn"
"3791","6598-RFFVI","Not_Churn"
"3792","3453-RTHJQ","Churn"
"3793","6712-OAWRH","Churn"
"3794","6278-FEPBZ","Churn"
"3795","4280-DLSHD","Not_Churn"
"3796","1508-DFXCU","Churn"
"3797","8614-VGMMV","Not_Churn"
"3798","7868-BGSZA","Not_Churn"
"3799","2800-QQUSO","Churn"
"3800","2930-UOTMB","Not_Churn"
"3801","7973-DZRKH","Not_Churn"
"3802","5914-DVBWJ","Churn"
"3803","7698-YFGEZ","Churn"
"3804","2533-QVMSK","Not_Churn"
"3805","9773-PEQBZ","Churn"
"3806","8644-XLFBW","Churn"
"3807","0650-BWOZN","Churn"
"3808","8625-AZYZY","Churn"
"3809","7785-RDVIG","Not_Churn"
"3810","9602-WCXPI","Not_Churn"
"3811","2903-YYTBW","Churn"
"3812","3620-MWJNE","Churn"
"3813","8573-JGCZW","Not_Churn"
"3814","6837-HAEVO","Not_Churn"
"3815","6701-YVNQG","Not_Churn"
"3816","9306-CPCBC","Churn"
"3817","4304-XUMGI","Not_Churn"
"3818","9504-YAZWB","Not_Churn"
"3819","8819-ZBYNA","Churn"
"3820","6174-NRBTZ","Not_Churn"
"3821","9481-IEBZY","Churn"
"3822","1833-VGRUM","Churn"
"3823","6137-NICCO","Churn"
"3824","9065-ZCPQX","Not_Churn"
"3825","6402-EJMWF","Churn"
"3826","3620-EHIMZ","Not_Churn"
"3827","3213-VVOLG","Not_Churn"
"3828","6870-ECSHE","Not_Churn"
"3829","8747-UDCOI","Not_Churn"
"3830","8374-XGEJJ","Churn"
"3831","2656-TABEH","Churn"
"3832","6946-LMSQS","Not_Churn"
"3833","4626-OZDTJ","Not_Churn"
"3834","9169-BSVIN","Churn"
"3835","2325-ZUSFD","Not_Churn"
"3836","8194-PEEBY","Not_Churn"
"3837","6872-HXFNF","Not_Churn"
"3838","3932-CMDTD","Churn"
"3839","7714-YXSMB","Churn"
"3840","8387-UGUSU","Not_Churn"
"3841","1080-BWSYE","Not_Churn"
"3842","4039-HEUNW","Churn"
"3843","1194-HVAIF","Churn"
"3844","0812-WUPTB","Churn"
"3845","3594-UVONA","Not_Churn"
"3846","0004-TLHLJ","Churn"
"3847","1767-TGTKO","Churn"
"3848","8439-LTUGF","Not_Churn"
"3849","8805-JNRAZ","Not_Churn"
"3850","5089-IFSDP","Not_Churn"
"3851","6418-HNFED","Not_Churn"
"3852","0206-OYVOC","Not_Churn"
"3853","7291-CDTMJ","Churn"
"3854","7128-GGCNO","Churn"
"3855","0237-YFUTL","Not_Churn"
"3856","7691-KGKGP","Not_Churn"
"3857","6710-HSJRD","Churn"
"3858","3675-EQOZA","Not_Churn"
"3859","0840-DCNZE","Not_Churn"
"3860","1732-FEKLD","Not_Churn"
"3861","9862-KJTYK","Not_Churn"
"3862","0479-HMSWA","Not_Churn"
"3863","5854-KSRBJ","Not_Churn"
"3864","0365-BZUWY","Churn"
"3865","4817-VYYWS","Churn"
"3866","5701-SVCWR","Churn"
"3867","3129-AAQOU","Not_Churn"
"3868","4922-CVPDX","Not_Churn"
"3869","1396-QWFBJ","Churn"
"3870","1357-BIJKI","Not_Churn"
"3871","1099-BTKWT","Not_Churn"
"3872","5299-SJCZT","Churn"
"3873","2018-PZKMU","Churn"
"3874","7340-KEFQE","Not_Churn"
"3875","4570-QHXHL","Churn"
"3876","2403-BCASL","Churn"
"3877","7392-YYPYJ","Churn"
"3878","2898-LSJGD","Not_Churn"
"3879","2223-GDSHL","Not_Churn"
"3880","7359-PTSXY","Churn"
"3881","9470-RTWDV","Not_Churn"
"3882","2176-OSJUV","Not_Churn"
"3883","9348-YVOMK","Churn"
"3884","8104-OSKWT","Churn"
"3885","4521-YEEHE","Churn"
"3886","4090-KPJIP","Churn"
"3887","3786-WOVKF","Not_Churn"
"3888","4503-BDXBD","Churn"
"3889","6086-ESGRL","Churn"
"3890","2592-HODOV","Not_Churn"
"3891","3886-CERTZ","Churn"
"3892","7995-ZHHNZ","Not_Churn"
"3893","3824-RHKVR","Not_Churn"
"3894","5816-SCGFC","Not_Churn"
"3895","5989-AXPUC","Not_Churn"
"3896","4979-HPRFL","Not_Churn"
"3897","8590-OHDIW","Not_Churn"
"3898","8015-IHCGW","Not_Churn"
"3899","2332-TODQS","Not_Churn"
"3900","9278-VZKCD","Churn"
"3901","8008-OTEZX","Not_Churn"
"3902","2773-OVBPK","Not_Churn"
"3903","5999-LCXAO","Churn"
"3904","5206-XZZQI","Not_Churn"
"3905","4803-LBYPN","Not_Churn"
"3906","5759-RCVCB","Churn"
"3907","6372-RFVNS","Churn"
"3908","2139-FQHLM","Churn"
"3909","8261-GWDBQ","Not_Churn"
"3910","1093-YSWCA","Not_Churn"
"3911","8938-UMKPI","Churn"
"3912","0991-BRRFB","Churn"
"3913","3882-IYOIJ","Not_Churn"
"3914","8749-TZYEC","Not_Churn"
"3915","1755-FZQEC","Not_Churn"
"3916","3115-JPJDD","Not_Churn"
"3917","5600-KTXFM","Churn"
"3918","3871-IKPYH","Churn"
"3919","6319-IEJWJ","Churn"
"3920","9025-AOMKI","Churn"
"3921","6339-TBELP","Not_Churn"
"3922","7964-YESJC","Not_Churn"
"3923","6173-GOLSU","Churn"
"3924","5275-SQEIZ","Churn"
"3925","7716-YTYHG","Not_Churn"
"3926","9938-ZREHM","Not_Churn"
"3927","7950-XWOVN","Not_Churn"
"3928","4390-KYULV","Not_Churn"
"3929","4647-MUZON","Churn"
"3930","9702-AIUJO","Not_Churn"
"3931","8849-PRIQJ","Not_Churn"
"3932","8851-RAGOV","Not_Churn"
"3933","1304-NECVQ","Churn"
"3934","5396-IZEPB","Not_Churn"
"3935","1729-VLAZJ","Not_Churn"
"3936","8285-ABVLB","Not_Churn"
"3937","0701-TJSEF","Not_Churn"
"3938","5712-VBOXD","Not_Churn"
"3939","6629-LADHQ","Churn"
"3940","8945-GRKHX","Churn"
"3941","1559-DTODC","Not_Churn"
"3942","4797-MIWUM","Not_Churn"
"3943","6959-UWKHF","Churn"
"3944","8720-RQSBJ","Churn"
"3945","4537-CIBHB","Not_Churn"
"3946","3815-SLMEF","Not_Churn"
"3947","5154-VEKBL","Not_Churn"
"3948","4324-AHJKS","Churn"
"3949","4355-CVPVS","Not_Churn"
"3950","4495-LHSSK","Not_Churn"
"3951","5655-JSMZM","Churn"
"3952","5915-ANOEI","Not_Churn"
"3953","9861-PDSZP","Not_Churn"
"3954","4505-EXZHB","Churn"
"3955","7225-CBZPL","Churn"
"3956","6704-UTUKK","Not_Churn"
"3957","4587-VVTOX","Churn"
"3958","2019-HDCZY","Not_Churn"
"3959","4652-NNHNY","Churn"
"3960","8788-DOXSU","Not_Churn"
"3961","7404-JLKQG","Churn"
"3962","7421-ZLUPA","Churn"
"3963","8972-HJWNV","Churn"
"3964","3274-NSDWE","Not_Churn"
"3965","2632-IVXVF","Not_Churn"
"3966","3692-JHONH","Churn"
"3967","8915-NNTRC","Not_Churn"
"3968","5914-GXMDA","Not_Churn"
"3969","7463-IFMQU","Not_Churn"
"3970","2920-RNCEZ","Churn"
"3971","2541-YGPKE","Not_Churn"
"3972","8515-OCTJS","Not_Churn"
"3973","5382-TEMLV","Not_Churn"
"3974","3441-CGZJH","Not_Churn"
"3975","9592-ERDKV","Not_Churn"
"3976","2860-RANUS","Churn"
"3977","5261-QSHQM","Churn"
"3978","4778-IZARL","Not_Churn"
"3979","0432-CAJZV","Churn"
"3980","7008-LZVOZ","Not_Churn"
"3981","8868-WOZGU","Churn"
"3982","1200-TUZHR","Churn"
"3983","9365-CSLBQ","Not_Churn"
"3984","1334-FJSVR","Churn"
"3985","5884-FBCTL","Not_Churn"
"3986","7130-CTCUS","Not_Churn"
"3987","6242-FEGFD","Not_Churn"
"3988","7625-XCQRH","Churn"
"3989","6194-HBGQN","Not_Churn"
"3990","7634-WSWDB","Churn"
"3991","6986-IXNDM","Churn"
"3992","1731-TVIUK","Churn"
"3993","2987-BJXIK","Not_Churn"
"3994","9769-TSBZE","Not_Churn"
"3995","0406-BPDVR","Not_Churn"
"3996","0618-XWMSS","Churn"
"3997","1395-WSWXR","Not_Churn"
"3998","6023-GSSXW","Not_Churn"
"3999","6752-APNJL","Not_Churn"
"4000","5276-KQWHG","Churn"
"4001","0420-HLGXF","Churn"
"4002","7446-KQISO","Churn"
"4003","9823-EALYC","Not_Churn"
"4004","0582-AVCLN","Not_Churn"
"4005","5803-NQJZO","Not_Churn"
"4006","2565-JSLRY","Not_Churn"
"4007","2607-DHDAK","Not_Churn"
"4008","1073-XXCZD","Not_Churn"
"4009","0743-HRVFF","Not_Churn"
"4010","4006-HKYHO","Not_Churn"
"4011","3727-JEZTU","Churn"
"4012","8143-ETQTI","Not_Churn"
"4013","6689-KXGBO","Churn"
"4014","9667-TKTVZ","Churn"
"4015","3657-COGMW","Not_Churn"
"4016","8570-KLJYJ","Not_Churn"
"4017","7754-IXRMC","Not_Churn"
"4018","9473-CBZOP","Not_Churn"
"4019","2969-WGHQO","Not_Churn"
"4020","6615-NGGZJ","Churn"
"4021","4334-HOWRP","Not_Churn"
"4022","4255-DDUOU","Churn"
"4023","5863-OOKCL","Churn"
"4024","1686-STUHN","Not_Churn"
"4025","1329-VHWNP","Not_Churn"
"4026","2984-MIIZL","Churn"
"4027","0266-GMEAO","Not_Churn"
"4028","5590-YRFJT","Churn"
"4029","5574-NXZIU","Not_Churn"
"4030","0019-GFNTW","Not_Churn"
"4031","4256-ZWTZI","Churn"
"4032","8309-PPCED","Not_Churn"
"4033","4098-NAUKP","Churn"
"4034","5196-WPYOW","Not_Churn"
"4035","4608-LCIMN","Not_Churn"
"4036","1485-YDHMM","Not_Churn"
"4037","4054-CUMIA","Not_Churn"
"4038","0603-TPMIB","Not_Churn"
"4039","2525-GVKQU","Not_Churn"
"4040","8161-QYMTT","Churn"
"4041","9581-GVBXT","Not_Churn"
"4042","5862-BRIXZ","Not_Churn"
"4043","5404-GGUKR","Churn"
"4044","3308-JSGML","Not_Churn"
"4045","2126-GSEGL","Not_Churn"
"4046","3677-TNKIO","Churn"
"4047","0440-QEXBZ","Not_Churn"
"4048","2434-EEVDB","Not_Churn"
"4049","6762-QVYJO","Not_Churn"
"4050","6199-IWKGC","Not_Churn"
"4051","2675-DHUTR","Churn"
"4052","8152-VETUR","Not_Churn"
"4053","9667-EQRXU","Not_Churn"
"4054","7446-YPODE","Not_Churn"
"4055","9522-BNTHX","Churn"
"4056","4676-WLUHT","Not_Churn"
"4057","3329-WDIOK","Churn"
"4058","7980-MHFLQ","Not_Churn"
"4059","2873-ZLIWT","Churn"
"4060","3415-TAILE","Churn"
"4061","0757-WCUUZ","Not_Churn"
"4062","1629-DQQVB","Not_Churn"
"4063","1915-IOFGU","Churn"
"4064","3045-XETSH","Churn"
"4065","0374-AACSZ","Not_Churn"
"4066","7239-HZZCX","Churn"
"4067","4872-VXRIL","Not_Churn"
"4068","9140-CZQZZ","Not_Churn"
"4069","3423-HHXAO","Not_Churn"
"4070","9938-TKDGL","Not_Churn"
"4071","0531-ZZJWQ","Churn"
"4072","6537-QLGEX","Churn"
"4073","2688-BHGOG","Churn"
"4074","7683-CBDKJ","Not_Churn"
"4075","0946-CLJTI","Churn"
"4076","3160-TYXLT","Not_Churn"
"4077","1325-USMEC","Not_Churn"
"4078","0916-QOFDP","Churn"
"4079","0628-CNQRM","Not_Churn"
"4080","5606-AMZBO","Churn"
"4081","6199-IPCAO","Not_Churn"
"4082","7665-TOALD","Churn"
"4083","0112-QWPNC","Not_Churn"
"4084","0324-BRPCJ","Churn"
"4085","2777-PHDEI","Churn"
"4086","5640-CAXOA","Not_Churn"
"4087","2235-EZAIK","Not_Churn"
"4088","3847-BAERP","Not_Churn"
"4089","1196-AMORA","Churn"
"4090","4282-YMKNA","Churn"
"4091","1453-RZFON","Churn"
"4092","8263-OKETD","Not_Churn"
